month,sample_period,sp500_log_return,term_spread,z_sp500_log_return,z_term_spread
2016-05,in_sample,-0.004824826014269101,1.53,-0.3036924502769303,-0.2410577243476367
2016-06,in_sample,0.008839804613196051,1.37,0.08591996748353786,-0.3860265811043609
2016-07,in_sample,0.03071974391774002,1.2,0.709771155657004,-0.5400559914083807
2016-08,in_sample,0.01020877646320801,1.26,0.124952740989844,-0.485692670124609
2016-09,in_sample,-0.00612665478170606,1.34,-0.3408108084249934,-0.4132082417462468
2016-10,in_sample,-0.00682215582883705,1.43,-0.3606412635551157,-0.3316632598205895
2016-11,in_sample,0.01019969334709823,1.69,0.1246937588830597,-0.09608886759091245
2016-12,in_sample,0.03701557314200675,1.98,0.8892808191632617,0.1666671852806504
2017-01,in_sample,0.01260148261642533,1.91,0.193174711620475,0.1032433104495835
2017-02,in_sample,0.02379684195756694,1.89,0.5123820974265973,0.0851222033549929
2017-03,in_sample,0.01571764179071489,1.73,0.2820241172956753,-0.05984665340173134
2017-04,in_sample,-0.003178078605976021,1.49,-0.2567396085443272,-0.2772999385368178
2017-05,in_sample,0.01516015456596961,1.4,0.2661287776099459,-0.3588449204624753
2017-06,in_sample,0.01600252812061225,1.19,0.2901469312087804,-0.549116544955676
